review,stars,label,food,cleanness,price,view,workers,space
"چند روز پیش هتل ارم کیش بودیم 4شب.
متاسفانه با توجه به هزینه ای که شد امکاناتش از قبیل وضعیت اتاق و نظافت، کیفیت صبحانه و ناهار، برخورد مسئولان هتل و سایر سرویسها به هیچ عنوان رضایت بخش نبود. 
شب اول از بو ی بد وصدای هواکش نتونستیم بخوابیم و فرداش پس از ده بار خواهش و تمنا منت گذاشتن بر سرمونو اتاقو عوض کردن، این اتاق هم پنجره هاش باز نمیشدن و تلفنش قطع بودو کف حمام وسرویس همیشه آب جمع میشد و..
گشت جزیره رو هم به 2تا عکاس کنترات دادن که فقط فیلم بازی کردن تا پول عکس از مردم بگیرن و..
غذا هم که کلا هتل جوجه داد! از گوشت و ماهی تو سلف خبری نبود. 

خلاصه فقط هتلو تحمل کردیم اون 5روزو .
بدوستانو آشنایان هم نرفتن به این هتلو توصیه میکنم..",1,0,,,,,,
من از امکانات و سرویس دهی خیلی راضی بودم عالی بود,5,2,,,,,,
من و همسرم اول اسفند 92 اونجا بودیم.هتل خلیج فارس اصلا در حد و اندازه های چهار ستاره نیست. ولی برخورد پرسنل خوب بود. مخصوصا آقای میبدی.محوطه هتل احتیاج به دقت نظر بیشتر و مدیریت بهتر دارد تا زیبا سازی شود چون پتانسیل بالایی دارد.غذا و محل رستوران خوب بود.ولی با توجه به زیبایی های چشمگیر قشم و جزیره هرمز تمامی کمبودها ی هتل برای من و همسرم به فراموشی سپرده شد.,4,1,,,,,,
عید 92 اونجا بودیم اتاقهای تمیز برخورد عالی پرسنل و معماری زیبا چیزاییه که می تونم بگم راجبش,4,2,,,,,,
سلام خسته نباشید عالی بود من واسه تولدشوهرم یک شب اونجابودیم خیلی راضی بودم بیادماندنی ترین لحظات زندگیم بود ,5,2,,,,,,
خیلی هتل خوبیه مخصوصا باغ بهشتش واینکه خیلی نزدیک به دریاست کلا خیلی خوبه تازه اینکه هرکسی پانمیشه بیاد اونجا خیلی جای آرومیه,5,2,,,,,,
"در تاريخ 1 اسفند 92 به مدت 2 شب در هتل بخش جديد اقامت داشتم .
اتاق ها كوچك و پنجره به نماي بيرون ندارد. سيستم گرمايشي هتل نيز اكثر مواقع خارج از سرويس بود.
در كل نسبت به هتل هاي سنتي يزد كه قبلا اقامت داشتم از اين هتل راضي نبودم",1,0,,,,,,
محشر بود.همه چیز خوب.هم تنوع غذایی ،هم پرسنل ،فضای سبز و امکانات هتل،لابی،امکانات اتاق،....عالی بود.قیمتش بالا هست ولی حرف نداره,5,2,,,,,,
با سلام وخسته نباشید...صبحانه هتل خوب بود .ناهار روی تور ما نبود.محوطه هتل نسبتا خوب بود.نظافت درون اتاقها میتوانست بهتر از این باشد.هتل به مراکز تجاری نزدیک بود.لطفا برای ارتقا کیفیت هرچه بهتر هتل بکوشید,4,2,,,,,,
من با خانمم یک سفر بسیار عالی به شهر ارومیه داشتیم و موقع ورود به این هتل با استقبال خوب پرسنل هتل مواجه شدیم ، در کل خوش گذشت .,5,2,,,,,,
معماری زیبا و سنتی هتل خیلی خوب بود ولی مدیریت هتل و رفتار کارکنان در حد یه هتل 4ستاره نبود,3,2,,,,,,
"در مقایسه با ذهنیتی که قبلا از هتل استقلال داشتم انتظاراتم برآورده نشد
البته زمان اقامت بنده همزمان با کنفرانس بیداری اسلامی بود و هتل مملو از مهمان های خارجی بود
ولی رفتار پرسنل فوق العاده بود",3,1,,,,,,
"بدون شک بهترین هتلی که در آن اقامت داشتم بود.
پرسنل فوق العادعه عالی
کیفیت پذیرایی بی نظیر
در مدت 6 روز اقامت",5,2,,,,,,
به نظر من هتل نسبتا خوبی هست من به خاطر قراردادی که شرکتمون با هتل دارد اقامت زیادی در هتل دارم و از همین جا از آقای فرهادی مدیریت هتل تشکر میکنم,4,2,,,,,,
فضای دل انگیز و هتل خوبیه.البته کلبه هاش قدیمیه و هتلش جدید اما فضای کلبه ها دلنشین تره.توصیه می کنم سری به این هتل بزنید. اگه سفر کارت هم داشته باشید که عالیه چون براتون ارزون تر درمیاد.,4,2,,,,,,
سلام هتل آزادی خزر خیلی عالی بود من وهمسرم مهرماه اونجا بودیم من که راضی بود ولی همسرم میگه اتاقهاش خیلی کهنه وقدیمی به نظر میاد و وسایلش خیلی کهنه وهستند حتی تلویزیونش 21 ساده بود در حالی که هتلهای 5ستاره همه ال سی دی دارند در هر صورت من شخصا بخاطر ویو زیباش به محوطه ودریابازم دوست دارم برم امیدوارم این مشکلات هم حل بشه تا عالیتر بشه .ممنون,4,1,,,,,,
به نظر من اگر میخواهید هتلی را در کیش برای اقامت انتخاب کنبد فقط هتل شایگان . از همه نظر عالی . چه کارکنان چه خدمه چه خدمات و سرویس ها . کیفیت غذاها . اتاق ها و.... بهتر از شایگان نیست . حتی هتلهایی مانند مارینا پارک و ارم و پارمیس و .... که فقط اسم در کردند به پای هتل شایگان نمیرسند . از لحاظ رفتار که صفر هستند . مخصوصا هتل ارم و پارمیس و شایان که بدترین رفتار ممکن این هتل ها داشتند به نظر من و خیلی های دیگر 3 ستاره برای این هتل ها کافیست. من تمام هتل های کیش را رفتم ولی هیچکدام مثل هتل شایگان نمیشود . بهترین رفتار را هتل شایگان دارد . بهترین سرویس را شایگان دارد . من بار 4 هست که به هتل شایگان میروم و بعدا هم باز به این هتل میروم,5,2,,,,,,
واقعا به مدیریت هتل به خاطر پرسنل خوب و خوش برخوردی که دارد تبریک میگویم . من در تاریخ 92/11/25 به همراه خانواده برای بار چهارم به این هتل رفتم و اگر باز هم قصد سفر به کیش را داشته باشم حتما هتل شایگان را انتخاب خواهم کرد چون به نظر من هیچ یک از هتل های کیش به خوبی هتل شایگان نیست و هیچ کدام محیط گرم و پرسنل هایی به خوبی این هتل ندارند .,5,2,,,,,,
مكانات هتل در حد ٣ يا ٤ ستاره بود، رفتار كاركنان خوب، ولی مديريت و خانه داري خيلي خيلي بد بود، اتاق ها هميشه كثيف و هيچ ملحفه يا حوله اي تعويض نمي شد، غذا معمولي ، چمدان من موقع برگشت به خانواده ديگري تحويل داده شده بود. من و خانواده ام اصلا راضي نبوديم، اينترنت در اتاق قابل استفاده نبود، براي امكانات ديگر بايد پول پرداخت مي شد، من هتل مارينا پارك را توصيه مي كنم . واقعا ٥ ستاره است.,3,0,,,,,,
سلام.ميخواستم يه توصيه اى به همه کسايي كه به مشهد سفر ميكنن بكنم اونم اينه كه اي هتل و از دست ندن واقعا بى نظيره.از پرسنلش خيلى ممنونم,5,2,,,,,,
"من به همراه خانواده تعطیلات 22 بهمن 92 در هتل خلیج فارس قشم ساکن بودیم 
برخورد پرسنل پذیرش بسیار عالی بود 
اتاق ما سوییت بود . اتاق های سوییت خیلی بهتر از بقیه هستند چون بزرگتر و دلباز هستند 
حمام ها اوضاع خوبی ندارند . کف حمام ما اب جمع میشد و کلا قدیمی می باشد ولی در کل اتاق مرتب و تمیزی بود 
اما سرویس و خدمات در حد هتل چهار ستاره وجود ندارد . 
محوطه ساحلی هتل پر از نخاله های ساختمانی هست که به راحتی مدیریت هتل می تواند در راستای زیبا سازی هتل اقدام کند 
کلا محوطه هتل هیچ زیبایی ندارد",3,0,,,,,,
واقعا تحقق يک رويا ست.........ما 3 شب در تاريخ 15 /11/ 92 در اين هتل اقامت داشتيم ببسيار عالي بود... در بين اتاق هايش سوييت هايش را که دلباز ترند به مسافران پيشنهاد ميکنم,5,2,,,,,,
به نظر من جاى بى سروصدا ومحوطه قشنگ به اضافه سويتهاى دلباز وتميز كه مهمترين عامل است لازم است از غذاهاى بسيار لذيز آن خصوصا ميرزا قاسمى وماهى پلو حتما ميل كنيد .,4,2,,,,,,
"باسلام 

ضمن تشکر از پذیرایی

یک ایراد بزرگ دارد بدلیل اینکه پذیرش در زیرزمین میباشد و در بدو ورود بایستی 10پله رو به سمت پایین بری تصور کنید با چمدان و وسايل بسیار سخت و عذاب اور است.",4,1,,,,,,
اینجانب با توجه به علاقه وافر به سفر ، به شهرهای مختلفی مسافرت داشته ام ولی شهر زیبای ارومیه را خصوصا در فصل تابستان و بهار به همه دوستان توصیه میکنم . اقامت بنده و خانواده ام در هتل پارک ارومیه بود که واقعا از دست اندرکاران دلسوز و مهربان این هتل کمال تشکر و قدردانی را دارم .,5,2,,,,,,
من به همراه خانوادم 21 بهمن 92 به هتل خلیج فارس قشم رفتیم. واقعاً از هم چیز راضی بودیم. 2 تا اتاق 4 تخته داشتیم. همه چیز تمیز و مرتب و از همه بهتر، موقعیت مکانی هتل بود. هتل ساحلی بود و روبروی دریا. کیفیت غذای رستوران هتل هم خیلی خوب بود. از رستوران های بیرون به مراتب بهتر بود.رفتار پرسنل عالی بود.و هر درخواستی داشتیم فوراً انجام میدادن. کلا ممنون! :),5,2,,,,,,
"ا سلام و احترام 
خانواده من سفر بسیار خوشی را در هتل هلیا چندین بار تجربه کرده و این بار نیز به همین صورت بود از نظر من امکانات و پرسنل هتل بسیار عالی بودند مهمان نوازی آنها بسیار عالی و پرسنل آن بسیار مهربان و با اخلاق بودند برای همه ی آنها آروزی سلامتی و شادی از خداوند منان خواستارم موفق و پایدار باشید",4,2,,,,,,
روز 3سه شنبه بود که وارد هتل شدیم و با استقبال گرم قسمت پذیرش مواجه شدیم بعد وارد اتاق شده و واقعا از تمیزی و راحتی اتاقها لذت بردیم ، از همه مهمتر مزیتی که داشت نزدیکی هتل به مراکز تجاری بود .,5,2,,,,,,
ما تقريبا هر سال در عيد نوروز به قشم ميرويم و مستقيما به اين هتل مراجعه ميكنيم..هر ساله تقريبا ١٥ تا ٢٠ روز در اين هتل اقامت ميكنم و هتلى بسيار عالى ميباشد ،مهمترين چيز در مورد اين هتل اينه كه ساحليه و از مركز قشم فاصله داره ،ما و امثال ما كه از شلوغيهايى شهرى به خصوص تهران فرار ميكنيم در اين هتل به آرامش ميرسيم..برخورد كاركنانش هم خيلى خوبه،غذاهاى رستوران هم خوبه اما عالى نيست.اگر در اين هتل اقامت كرديد حتما از غذاى ماهى كبابش امتحان كنيد خيلى خوشمزه ست.برنامه هاى تفريحيشم خوبن ،ما از غواصى و ...استفاده كرديم تجربه خوبى بود.خلاصه اگه به هتل بريد اصلا پشيمون نميشيد,4,2,,,,,,
"تقریبا 12 سال میشود سالی حداقل 2 یا 3 بار به این هتل میایم که انهم دلیل دارد.

1:نزدیکی به حرم مطهر

2: اطااقهای تمیز و راحت

3:بر خورد واقعا متین وعالی پرسنل بخصوص در رستوران و نظافتچی های اطاق

4:کیفیت غذا عالی ولی بعضی روز ها غذای خورشتی در منو نیست

در نهایت به همه کارکنان هتل خسته نبا شید میگویم",5,2,,,,,,
"ما از 18 بهمن تا 22 بهمن توی هتل داریوش بودیم و اصلاااا این هتل رو پیشنهاد نمیکنم.ما ساعت 10 شب رسیدیم فرودگاه کیش و نزدیک به نیم ساعت معطل شدیم و کسی نبود که مارو ببره هتل!ترانسفر فرودگاهی فقط برای اومدن داره که اون هم با کلی تماس و پیگیری بالاخره بعد از نیم ساعت اومدن دنبالمون!
ما اتاقهای رو به دریا رو رزرو کرده بودیم و هزینه بالاتری پرداخت کرده بودیم اما اتاقها اصلا در حد انتظار نبود!تمام وسایل کهنه بودن، اتاق بسیارررر کوچک بود، نور اتاقها خیلییی کم بود و سرویس بهداشتی اصلا تمیز نبود!روزهای بعدی اقامت هم فقط اتاق رو مرتب میکردن و روم سرویس حوله ها و ملحفه ها رو عوض نمیکرد و سرویس بهداشتی رو تمیز نمیکردن!وان و کف سرویس بسیار کثیف بود :(
صبحانه خیلی خیلی معمولی بود و در حد یک هتل 5 ستاره نبود، نان ها مونده و بیات بود!کیفیت نهار بسیار پایین بود و سرویس دهی بقدری افتضاح بود که صفهای طولانی برای گرفتن بشقاب بوجود میومد!
توی اتاقها مثل بقیه هتلهای 5 ستاره خبری از اتو نبود . شامپو بدن هم نداشتن!
تنها خوبی این هتل محوطه ی زیباشه که خب با ابن هزینه مسلما ارزش نداره!",2,0,,,,,,
"با سلام و عرض ادب 
ما برای عید سال 93 این هتل رو رزرو کردیم 
ازهمین حالا ازبرخورد خوب خانم عارف پور نهایت تشکر را دارم امیدوارم هتلشان هم به زیبایی برخوردشان باشد
سپاس از زحماتتون",5,2,,,,,,
"ما بهمن ماه امسال 3 شب هتل داریوش بودیم . استقبال و پذیرایی خوب بود صبحانه و نهار عالی بود . فضای هتل و معماری آن عالی بود . باغ بسیار زیبا با طوطی های آزاد که در محوطه پرواز می کردن . ساحل زیبا . بهداشت و تمیزی عالی . برنامه پارک دلفین ها عالی ما چون از این هتل بودیم 50 درصد هم تخفبف داشتیم و برنامه و نظم اون عالی عالی بود . ما با یک بچه 2 ساله واقعا بهمون توی این هتل خوش گذشت و تنها ایرادی که روز آخر به مدیر داخلی گفتیم کهنگی و فرسوده شدن درها و مبلمان بود که به ما گفتن درسته و هتل از 15 فروردین بسته می شه برای بارسازی و فرنیش مجدد.
من اگه بخواهم دوباره برم کیش حتما میرم همین هتل داریوش.",5,2,,,,,,
امكاناتي كه ميگه داره همش دكوره اصن مهمونا نمي تونن استفاده كنن و همچنين پرسنلش برخورد مناسبي ندارن,3,0,,,,,,
"واقعا از خدمات راضی بودیم.اتاق ها و کیفیت غذا ها هم بسیار عالی بود و تا حرم پیاده فقط 10 دقیقه فاصله داشت . من وخانواده ام که
بسیار لذت بردیم.",5,2,,,,,,
"بسيار عالي از برخورد پرسنل تا خدمات هتل!! پيشنهاد ميكنم حتما به اين هتل بريد حتي براي ١-٢ شب..
اين هتل بازسازي شده، و هر قسمتش فكر شده و طراحي شده است!! ديوار ها،ستون ها، كف لابي، رسپشن،آسانسور من لذت بردم كه اينهارو ميديدم!!
بعد از ورود پذيرايي خيلي خوب با نوشيدني خنك و حوله سرد و گرم و همين طور برخورد خوب كه امروزه خيلي كم ميبينين!!
اتاق ها تميز با تمام وسايل مرفه كه ميتونه يك سفر خوب و آرامش بخشي رو داشته باشيد!!
در طبقه ٣ سمت دريا ميتونين يك كوچولو ديد به دريا داشته باشين!! ولي همون هم جالب و لذت بخشه!!
صبحانه خوبي داشت، انواع و اقسام غذا نبود اما متنوع و خوب بود!!
استخر نداشت قراره تو ساختمون جديد داير بشه! اما اسپا داره!!
بازار مرواريد و رستوران كوه نور نزديك اين هتل هست
من تمام هتل هاي خوب كيش رو رفتم!! و هتل مريم ميتونه در رده اول هتل ها قرار بگيره، بزرگ نيست ولي همه چيزش خوبه!! 
اميدوارم بريد و يك لذت سفر خوبيرو تجربه كنيد.",5,2,,,,,,
هتل بسیار تمیزی است ومن در مدت اقامت خیلی خیلی راحت بودم پرسنل همکاری لازم واداشتند واگر می شود وسایل شهر بازی را بیشتر کنید.,5,2,,,,,,
"من در خرداد سال گذشته مهمان هتل بودم. بد ترين كار ممكن را انجام دادند. روز اخر هنگام تسويه حساب بهاي يك حوله را از من گرفتند چون با كرم پودر صورت كثيف شده بود!!!!!!!!!!!!!!!!!!
و حتي وقتي من براي رياست هتل اين مسئله را ايميل كردم جوابي ندادند. گفتند كه حوله تميز نميشود. من حوله را گرفتم . با شستشوي معمولي در ماشين تميز شد . ميخواستم حوله را در سفر بعدي به ايشان تحويل دهم ولي هنوز قسمت نشده.",4,0,,,,,,
تجربه دل انگیزی در این هتل زیباوسرسبز و رویایی داشتیم ...یادش بخیر... همه چیز خوب بود ...و خوش گذشت.,4,2,,,,,,
"من همراه خانواده شهریور امسال 1392 اقامتی سه روزه در هتل لاله داشتیم... صبحانه ای عالی...پرسنلی عالی و دسترسی به خیابانهای مهم تهران آسان بود...غذا هم سرو خوبی داشت 
. فقط کاش تخت اضافه ای ک برای اتاقهای دو تخته میارن ، کمی راحت تر باشه ، چون وسط تخت دست انداز داشت! ک البته ما درخواست تعویض دادیم و حل شد.",4,2,,,,,,
سلام.من وپسرم چندی پیش اقامتی در این هتل داشتیم ...اتاق بسیار زیبا ، پرسنلی بسیار مهربان و مهمون نواز ، و نظافتی عالی ، و از همه مهمتر بوفه صبحانه و ناهار بسیار متنوع این هتل با آشپزهایی مجرب ...واقعا عالی بود . در ضمن از کادر ترانسفر کمال تشکر رو دارم,5,2,,,,,,
ما چندی پیش میهمان هتل زیبای عباسی بودیم ...همه چیز ،همه چیز بالاتر از عالی بود...زیبا ، خیال انگیز و رویایی ... سپاس از زحماتشون.,5,2,,,,,,
من همسر وپسرم مدتی پیش درهتل خوب عالی قاپو اقامت داشتیم . غذا و صبحانه عالی ..خدمات عالی..برخورد پرسنل عالی ..و تمیزی وزیبایی اتاق در حد خوبی بود... سپاس از زحماتشان....,5,2,,,,,,
خوب بود نسبتا . فقط ساعت تحویل اتاق خیلی بعد هست چون بیستر پروازها بعد طهر می باشد یعنی قبل اینکه ناهار بخوری وسایلت باید بیرون باشه و چند ساعتی توی گرمای کیش بیرون باشی و خیلی بعده شاید هم بیشتر هتلها این قانون باشه در کل خیلی سخته ..,4,1,,,,,,
هتل شایان حرف نداره اگر صد بار برم کیش بازم هتل شایانو انتخاب میکنم نمای هتل شایان از بالکنی خیلی خوشکله دلت میخواد ساعت ها بشینی اونجا و دریا رو تماشا کنی امیدوارم هر کی میره اونجا مثل من بهش خوش بگذره قراره ماه دیگه بریم اونجا خیلی هیجان دارم بای,5,2,,,,,,
"قا ماه بود 
افتخار می کنم که در کشور ما همچین مردی هست که بیادو یک هتل زیبای زیبای زیبا بسازد 
آفرین 
انشا الله چشم دشمن ها کور",5,2,,,,,,
"من در ظلع غربی اقامت داشتم پول هتل 5 ستاره از من گرفتن ولی کیفیت اتاقها در حد هتا 3 ستاره بود.
پیشنهاد میکنم کسی هتل استقلال نرود",3,0,,,,,,
هتل خوبی ولی غذای نهار کیفیت خوبی نداشت استنخر هم برای بانوان نداشت نمیشه گفت عالی ولی خوب بود,5,1,,,,,,
هتل بسیار خوبی بود من و همسرم برای ما عسل به اونجا رفتیم و بهمون خیلی خوش گذشت و توصیه میکنم اگر قصد مسافرت به جزیره کیش دارین حتما به این هتل برین خوش میگذره,4,2,,,,,,
اواخر دیماه منودوستم 2 شب توی هتل لقامت داشتیم که اصلا امکانات یه هتل 4 ستاره را نداشت؟!! وکلا بهمون اصلا خوش نگذشت شاید تجربه بعدی بهتر باشه شاید ....!!!! معلوم نیست!,3,0,,,,,,
هتل بسیار کثیف بود مدیریت بسیار بد رفتار خدمه بد اتاق کثیف و وسایل کهنه و زنگ زده و رنگ رو رفته صبحانه بسیار معمولی و بد و در کل این هتل در حد 2 الی 3 ستاره است و من توصیه میکنم این هتل را برای اقامت انتخاب نکنید.,1,0,,,,,,
با سلام من و همسرم از طریق سایت ایران بوکینگ یک شب برای این هتل رزرو کرده و اقامت داشتیم.نحوه پذیرش و برخورد پرسنل هتل بسیار خوب بود و چون ماشین شخصی در اختیار داشتیم دسترسی به کلیه ی مناطق تاریخی به سهولت انجام میشد.تمیزی و زیبایی هتل و اتاق ها بسیار خوب بود و سرعت اینترنت وایرلس اتاقمون هم در حد بسیار خوبی بود و تنوع و کیفیت غذا و رستوران هتل در حد بالایی قرار داشت و همچنین شب محیط داخل هتل بسیار برای پیاده روی مناسب و نشاط انگیز بود,5,2,,,,,,
"معماری بسیار زیبا و فضای بسیار زیبایی داره 
ولی داخل اتاقها در حد هتل 3 ستاره است دمپایی های زنگ زده مبلمان رنگ و رو رفته 
تو لابیش که تمام دستشویی هاش خرابه دراشون بسته نمیشه و توالت هاش شلنگ هایی خراب داره و بوی بدیم میاد
در کل هتل خوبی نیست و من به هیشکی پیشنهاد نمی کنم",3,0,,,,,,
ضمن عرض سلام . در وحله اول مکان بسیار مناسب و همچنین نوع برخورد پرسنل و پذیرایی بسیار عالی و احترام ازسوی تمامی زحمت کشان مجموعه با برنامه های عالی و غذاخوری مفرح جای تشکردارد که در خیلی مکانها مواردی از نوع برخورد و عدم رسیدگی شاهد هستیم که درآنجا مشهود است که در هیچ زمان اتفاق نمی افتد. انشاءالله که در تمامی مراحل کاری و زندگی موفق و پایدارباشید و خانواده ما همیشه از آن اقامت به نیکی یاد و تبلیغ سفر به آنجا را به همه سفارش می نمائیم. باتشکر از حسن برخورد و ایجاد فضای آرامش دهنده .,5,2,,,,,,
ما امسال در هتل هليابوديم كه به نظر من نصف ستاره هم نداره ما پنج نفر بوديم كه تور به ما سوييت پنج نفره پيشنهاد كرده بود اما اونجا اتاق چهار تخته رو اكسترا زده بودند به ما دادند پرسنل پذيرش هم رفتار درستى نداشتندگردشگرى هم كه تبليغشو ميكنند به ما بليط سينما چهار بعدى داد كه ما رفتيم و به سختى تو تاريكى پيداش كرديم گفتند چند ساله تعطيل شده محوطه ظاهرش زيباست اما مثل قهوه خونه ميمونه درب اتاق كه باز ميشد در طبقه همكف. انگار شما وسط اين قهوه خونه بوديد بيشتر به مسافرخونه شباهت داشت پنجره هم رو به يك خرابه باز ميشد سرويس داخل اتاقها ناقص بود مثلا براى ما پنج نفر دو تا صابون و دو تا شامپو بود البته پرسنل خانه دارى همكارى ميكردند صبحانه بد نبود و پرسنل خوبى داشت با اين تفاصيل ما اصلا اونجا غذا نخورديم كيش مثل هميشه زيبا بود اما خاطره خوبى از هتل بجا نماند,2,0,,,,,,
ساحلی فوق العاده زیبا و تمیز داشت. محوطه هم همینطور. اتاقها گرچه ظاهری کهنه و قدیمی داشت ولی تمیز بود. غذای رستوران هم خوب ولی خیلی گران بود. در کل همه چی خوب بود.,4,2,,,,,,
"به نظر من هتل بسیار خوب با امکانات عالی بود و همچنین پرسنل محترمی داشتند.
با تشکر",5,2,,,,,,
نحوه پذيرش وبرخورد پرسنل خيلي عالي ماازمهمانان هميشگي قصر هستيم اگه هربار به مشهدبريم حتما هتل قصر,5,2,,,,,,
با سلام .هتل خوبی بود خیلی راضی بودم . ما دوشب اقامت داشتیم عالی بود . غذاهای رستوران تنوع خاصی داشت و کیفیت بالایی هم داشت . برخورد محترمانه و صمیمانه کلیه پرسنل برای ما جالب توجه بود . خوشحالم که همدان را امتحان کردم . خاطره خوبی از همدان خواهم داشت .با سپاس,5,2,,,,,,
یک هتل ضعیف از نظر پرسنل نظافت با یک صبحانه بسیار بد در حد کره پنیر هیچ امکاناتی ندارد جای پرتی هست حس بودن اقامت در هتل را به شما نمی دهدیک متل است ته یک هتل نمی دانم این ستاره ها چه ارگانی به اینها می دهداین هتل شایسته یک ستاره است,2,0,,,,,,
بسیار زیبا و آزامشبخش. رفتار پرسنل عالی. پرسنل تله کابین بسیار یا مهماتان هتل خوب رفتارمیکردند.,5,2,,,,,,
با سلام و احترام، متاسفانه 1 شب اقامت داشتیم، بسیار عالی و با سپاس از سرمایه گذاران های کلاس این هتل,5,2,,,,,,
هتل خوبی هست و صبحانه هتل و رستورانهاش خیلی خوب هست . فقط چند ایراد داره مثلا استخر - سونا و جکوزی و سالن ماساژ نداره .,4,1,,,,,,
"ما سه روز در این هتل اقامت داشتیم. بسیار خوب و عالی بود.
از پرسنل هتل بسیار تشکر میکنم خیلی با شخصیت و مهمان نواز بودند، مخصوصا پرسنل رستوران میخک.
غذا ها خوب و خوشمزه و تمیز و تنوع زیاد توی سالاد ها خیلی جالب بود.",5,2,,,,,,
اصلا هتل خوبی نیست امکاناتش همان قبلی هاست ولی اتاقاش وغذاهاش خوبه,3,1,,,,,,
"سلام 
من یکماه پیش هتل شما مهمان بودم از بابت همه چیز راضی بودم تنها اشکال نبود مینی بار درداخل اتاقها نبود فروشگاه و فست فود برای پاره ای از نیازها میباشد 
در ضمن کارکنان بسیار زحمتکشی دارد که تقدیر میکنم",4,1,,,,,,
حدود سه سال است که اواخر اسفند به هتل توریست توس میرویم این هتل پرسنل بسیار مودبی دارد وکیفیت اتاقها نیز بسیار تمیز و دلنشین است اما تنها ضعفی که امسال داشت کیفیت پایین صبحانه هتل بود که با توجه به ستاره های هتل این نوع سرویس دهی بسیار بعید بود امیدوارم که مسولین این هتل این نقص هتل را مرتفع کنند تا هتل توریست توس همانند سالیان گذشته هتلی بری از هر عیب و نقص شود,5,1,,,,,,
به نظر من عالی بود عید امسال که شیراز بودیم تو این هتل اقامت داشتیم عالی بود خیلی قشنگ بود,5,2,,,,,,
به جرات میتونم بگم تو ایران بهترین هتل درویشی عالی ترین هتل نحوه پذیرش وبرخورد عالی .از لحاظ زیبایی بهترینه.درزمینه تمیز بودن وزیبایی فوق العاده و از لحاظ کیفیت و نوع و تنوع غذا تکه و مهم ترین نکته هم اینه که به حرم خیلی نزدیکه.بنده به اتفاق همسرم دی ماه سال 91 همین هتل بودیم و امسال هم همین هتل را انتخاب کردیم . امدوارم مدیریت محترم این مجموعه زیبا و بی نظیر در کنار کارکنان این هتل همیشه استوار و پاینده باشند .در اخر به تمام عزیزان پیشنهاد میکنم حتما از این هتل زیبا استفاده کنند.بدرود,5,2,,,,,,
من 14 تیرماه به مناسبت تولد دوستم به این هتل رفتیم و در قسمت قدیم که متعلق به دوره پهلوی بود ساکن شدیم. هوا بسیار عالی بود و صبحانه و غذای بسیار جالبی خوردیم و اینکه در قسمت قهوه خانه سنتی از چایی که بر روی سماور برنجی سرو می شد لذت بردیم. این سماور به همراه ست قوری شاه عباسی در بسیاری از ععکس های ما تصویر جالبی بوجود آورد.. پیشنهاد می کنم به کسانی که قصد دارند از آلودگی تهران چند روز دور شوند در این هتل استراحت کنند چون هم نزدیک تهران است و هم هوای بسیار تمیزی دارد فقط هوا کمی سرد است پس بهتر است تجهیزات به همراه داشته باشند.,5,2,,,,,,
عالی بود اما گران که در مقایسه با انتالیا می شه انجا رفت تازه پز هم می دهیم که خارج رفته ایم!,5,1,,,,,,
"واقعا هتلی شیک لوکس و مدرنی بود وقتی جلو پنجره می ایستی تو اون ارتفاع و به منظره روبرو نگاه میکنی واقعا ارام بخشه...
کافی شاپ واقعا شاد شلوغ و با منوی عالی بود.
از همه بهتر مکان هتل که در بهترین نقطه شهر قرار داشت و جمعه صبح وقتی از هتل بیرون امدیم با صحنه باورنکردنی برخورد کردیم و اون صحنه جمعیت بسیار زیادی که واسه ورزش و پیاده روی امده بودن بود.
از جمعه هتل استفاده کنید!",5,2,,,,,,
من و همسر و دختر كوچكمان اواخر شهريور براي سومين بار مهمان اين هتل زيبا بوديم ودر اتاق رو به حياط اقامت داشتيم خود هتل بسيار زيبا و عالي و رويايي است اما نسبت به دو دفعه قبل كه رفته بوديم از نظر نظافت اتاق افت چشمگيري داشتند بجز اين مورد و يك بار هم در غذاي من مو بود همه چيز عالي عالي غذاهاي خوشمزه از باغش هرچي بگم كم گفتم قهوه خانه سنتي اش با اون چاي نباتاش و اش خوشمزه شان محشر بود كافي شاپ پشت بام هتل هم ما امسال اولين بار بود ميديديم بسيار لذت برديم توصيه ميكنم حتما بريد ما كه فقط بخاطر تنها اقامت در هتل هستش كه به اصفهان ميريم بخصوص نشستن در حياط باصفاش و گوش دادن به موسيقي دلنوازي كه در محوطه پخش ميشه من خيلي لذت بردم.,5,1,,,,,,
هتل بسیار تمیز بود، مدیریت قوی، کادر هتل بسیار مودب، فقط مبلغی که بابت اتاق رو به دریا می گیرناصلا درست نیست، چون فاصله هتل با دریا بقدری زیاده که با وجود ساختمان های دیگه اصلا دریا دید نداره، در کل من و همسرم راضی بودیم.,5,2,,,,,,
دريا وساحل تميز،كاركنان مؤدب و خوش برخورد،فضايي مناسب ،اتاق هاي تميزوپاكيزه،صبحانه ونهار درحد بسياربسيار عالي (ماهي وميگو)كه عالي بود. همه چيز اين هتل بسيارعالي...كه ما هر سال به آنجا ميروييم وهنوز برنگشتيم تصميم ميگيريم برأي سال آينده رزرو كنيم.,5,2,,,,,,
"تنها ایرادی که میتونم از این هتل بگیرم اینه که واقعا هیچ ایرادی نداره .
امیدوارم مسئولین این هتل مثل همیشه موفق باشند",5,2,,,,,,
